user_id,item_id,item_type,difficulty,nb_views,watch_percentage,rating
7127,1623,1,4,0.19722755,1.0,10
8249,29,2,2,0.086604446,0.01,1
7530,1637,1,4,0.15344496,1.0,10
8419,2032,1,3,0.009607466,1.0,10
8884,236,3,4,0.063821025,1.0,10
4044,220,1,4,0.03486138,1.0,10
583,215,1,4,0.089623936,1.0,10
4067,735,1,2,0.12009333,1.0,10
6332,1566,1,4,0.06258578,1.0,10
6967,1756,1,4,0.046115838,1.0,10
4072,7,3,4,0.032665387,1.0,10
8580,1817,1,3,0.037331868,1.0,10
10024,104,1,1,0.016744442,1.0,10
3587,1197,1,4,0.04542959,1.0,10
7136,63,1,2,1.0,1.0,10
1873,327,1,4,0.013175954,1.0,10
4777,1649,1,4,0.24608839,0.96,10
6386,12,3,4,0.04625309,1.0,10
6063,1206,1,4,0.049135327,1.0,10
9989,181,1,4,0.07480099,1.0,10
7465,1853,1,2,0.026214657,1.0,10
5842,1834,1,4,0.12119132,1.0,10
117,1725,1,4,0.013724952,1.0,10
3683,1776,1,2,0.009332967,1.0,10
2097,1754,1,4,0.03980236,1.0,10
9875,676,1,4,0.101564646,1.0,10
4002,917,1,2,0.096760914,1.0,10
7834,1186,1,4,0.06738951,1.0,10
4021,1180,1,4,0.038429864,1.0,10
8570,1926,1,4,0.016195443,1.0,10
4118,1190,1,4,0.04364535,0.2,2
4456,63,1,2,1.0,0.6,6
7139,1179,1,4,0.047076587,1.0,10
4067,1260,1,4,0.019489432,1.0,10
3543,103,1,1,0.012077957,1.0,10
9161,684,1,4,0.036508374,1.0,10
10499,1541,1,4,0.0115289595,1.0,10
4005,902,1,4,0.0076859733,1.0,10
2572,526,1,2,0.055311557,0.54,6
7060,1820,1,3,0.08042822,0.99,10
5002,1565,1,4,0.087702446,1.0,10
3540,1249,1,4,0.016058194,1.0,10
64,795,1,4,0.08687895,0.92,10
3161,1432,1,4,0.032390885,1.0,10
9403,1122,1,4,0.06231128,0.99,10
8906,66,1,4,0.24046116,0.74,8
6531,1402,1,4,0.22948119,1.0,10
5791,1195,1,4,0.03431238,0.87,9
3880,1653,1,4,0.074663736,0.93,10
10024,1157,1,4,0.03980236,1.0,10
3983,1124,1,4,0.082898706,0.99,10
2839,1122,1,4,0.06231128,0.99,10
3330,616,1,4,0.08111446,0.53,6
3982,1245,1,4,0.023057919,1.0,10
8187,253,1,3,0.027861653,1.0,10
3979,1566,1,4,0.06258578,1.0,10
7018,1624,1,4,0.032116387,1.0,10
8556,1655,1,4,0.03170464,1.0,10
7944,1852,1,1,0.027312655,1.0,10
9374,858,1,2,0.09991765,1.0,10
8892,1843,1,2,0.144661,1.0,10
460,263,1,2,0.15275872,0.33,4
6070,4,3,4,0.025391161,1.0,10
4747,173,1,3,0.10183914,1.0,10
2690,1114,1,4,0.63313204,0.61,7
3587,1083,1,4,0.026626406,0.31,4
1495,165,1,2,0.046527587,1.0,10
7798,745,1,4,0.06231128,0.01,1
5297,1117,1,4,0.14095525,0.99,10
3557,619,1,4,0.07452649,1.0,10
930,1647,1,1,0.23346144,1.0,10
1741,1639,1,4,0.19448256,0.82,9
6423,525,2,4,0.1405435,1.0,10
6555,1667,1,4,0.10568213,1.0,10
9463,1862,1,3,0.036508374,0.98,10
1633,1129,1,4,0.08413395,1.0,10
6063,262,1,3,0.0568213,1.0,10
10432,672,1,4,0.34037882,0.6,6
2664,1569,1,4,0.13670053,0.99,10
7958,168,1,2,0.0856437,1.0,10
142,784,1,3,0.015646445,0.14,2
8466,1242,1,4,0.019077683,1.0,10
8546,709,1,4,0.02841065,1.0,10
3435,1140,1,4,0.02813615,1.0,10
2934,1242,1,4,0.019077683,1.0,10
6111,1351,1,4,0.0426846,0.91,10
903,674,1,4,0.25322536,1.0,10
6555,637,1,4,0.041586604,1.0,10
140,162,1,3,0.030881142,0.72,8
6708,1824,1,1,0.023881417,1.0,10
7842,618,1,4,0.06395828,1.0,10
9441,1686,1,4,0.09730991,0.88,9
6752,97,1,3,0.016332693,0.21,3
6311,789,1,4,0.01427395,1.0,10
2390,237,1,2,0.26447982,0.03,1
648,710,3,4,0.036233872,1.0,10
2779,1209,1,4,0.036371123,1.0,10
686,611,1,4,0.04570409,1.0,10
6386,1155,1,4,0.022371672,1.0,10
4643,1487,1,4,0.06299753,1.0,10
913,1141,1,4,0.027312655,1.0,10
4088,77,1,2,0.021959923,1.0,10
2380,68,1,4,0.13011254,1.0,10
3995,1565,1,4,0.087702446,1.0,10
6335,1753,1,4,0.07027175,0.0,1
8555,1864,1,2,0.0576448,1.0,10
2743,1114,1,4,0.63313204,0.99,10
4027,214,1,2,0.23812792,1.0,10
2893,66,1,4,0.24046116,0.99,10
8541,1688,1,4,0.046527587,1.0,10
5862,1133,1,4,0.020999176,0.49,5
2206,1076,1,4,0.01990118,1.0,10
4067,855,3,4,0.015371947,1.0,10
7840,35,2,2,0.07397749,1.0,10
7637,1082,1,4,0.021136425,1.0,10
8537,1334,1,4,0.09730991,0.99,10
402,1129,1,4,0.08413395,1.0,10
2673,1283,1,4,0.0064507276,1.0,10
7860,1182,1,4,0.04597859,1.0,10
8537,701,1,4,0.04844908,1.0,10
4112,866,1,3,0.04542959,1.0,10
2618,636,1,4,0.041037608,0.0,1
697,63,1,2,1.0,1.0,10
2830,618,1,4,0.06395828,1.0,10
8545,1928,1,4,0.018940434,1.0,10
3799,64,1,2,0.42410102,1.0,10
4113,215,1,4,0.089623936,1.0,10
3458,5,3,4,0.049958825,0.74,8
2301,64,1,2,0.42410102,0.99,10
6147,261,1,3,0.04062586,1.0,10
9332,1853,1,2,0.026214657,1.0,10
4719,235,3,4,0.06231128,0.62,7
8181,64,1,2,0.42410102,1.0,10
3792,631,1,3,0.026351908,1.0,10
5028,188,1,1,0.027312655,1.0,10
897,672,1,4,0.34037882,1.0,10
9978,163,1,2,0.04886083,1.0,10
8,1414,1,2,0.050370574,1.0,10
4101,1506,1,1,0.053801812,0.99,10
8470,1751,1,3,0.24375515,1.0,10
2839,223,1,4,0.038978864,1.0,10
8466,1900,2,4,0.015920945,1.0,10
4859,303,1,1,0.011940708,1.0,10
8229,1884,3,4,0.082075216,1.0,10
6195,47,2,2,0.45127642,0.84,9
133,1506,1,1,0.053801812,0.99,10
2891,1379,1,4,0.015646445,0.9,9
2968,1967,1,4,0.091133684,1.0,10
4027,613,1,4,0.04021411,1.0,10
1704,1359,3,4,0.036096625,1.0,10
177,1063,2,4,0.10225089,1.0,10
3576,1647,1,1,0.23346144,1.0,10
8466,1336,1,4,0.05750755,1.0,10
7658,1236,1,4,0.022097172,1.0,10
3544,1719,1,4,0.017567938,1.0,10
913,1098,1,4,0.04282185,1.0,10
4925,1840,3,4,0.041861102,0.0,1
5996,1742,1,2,0.046527587,0.8,8
6348,1840,3,4,0.041861102,1.0,10
9617,849,2,4,0.03499863,0.85,9
4088,4,3,4,0.025391161,1.0,10
4091,218,1,4,0.06505627,1.0,10
1301,719,1,4,0.022097172,1.0,10
3449,1084,1,4,0.09772166,1.0,10
4116,1630,1,4,0.36426023,1.0,10
7606,1357,1,4,0.03156739,0.45,5
9981,615,1,2,0.10636838,1.0,10
8467,1820,1,3,0.08042822,0.99,10
7958,1242,1,4,0.019077683,1.0,10
6808,1834,1,4,0.12119132,1.0,10
4934,1637,1,4,0.15344496,1.0,10
1672,1628,1,4,0.020450179,0.06,1
4097,1650,1,4,0.10376064,0.23,3
765,1794,1,4,0.011666209,0.92,10
3557,1682,1,4,0.12338732,1.0,10
2813,609,1,4,0.17622839,1.0,10
7943,1734,1,1,0.089349434,0.99,10
3982,1222,1,4,0.038429864,0.94,10
2525,759,1,3,0.010568213,1.0,10
5307,67,1,3,0.19118857,0.29,3
9025,1683,1,4,0.06313478,1.0,10
4985,1693,1,4,0.02292067,1.0,10
3822,80,1,2,0.021273676,0.7,7
6706,1433,1,4,0.03170464,0.99,10
3731,1119,1,4,0.050645072,1.0,10
402,1420,1,3,0.019214932,0.9,9
1196,1112,1,4,0.109799616,0.81,9
3067,1233,1,4,0.043782596,1.0,10
3971,1404,1,4,0.06464452,0.65,7
3898,224,1,3,0.035547625,0.12,2
6700,1497,3,4,0.036233872,0.31,4
5882,887,1,4,0.08880044,1.0,10
3995,1331,1,4,0.14987648,1.0,10
6147,23,3,4,0.05119407,1.0,10
8691,1402,1,4,0.22948119,1.0,10
6809,693,2,4,0.049547076,0.9,9
3874,1255,1,4,0.022371672,0.75,8
4486,616,1,4,0.08111446,1.0,10
6147,44,2,2,0.05668405,1.0,10
4989,1521,1,4,0.0069997255,1.0,10
7139,698,1,4,0.1895416,1.0,10
5082,1593,1,4,0.008921219,1.0,10
3543,1433,1,4,0.03170464,1.0,10
116,1177,1,4,0.061625034,1.0,10
10486,1655,1,4,0.03170464,1.0,10
4701,1732,1,1,0.1593467,0.93,10
7109,1652,1,4,0.05119407,1.0,10
2949,1265,1,4,0.031018391,0.7,7
2233,1884,3,4,0.082075216,0.16,2
10108,255,1,3,0.049821574,0.48,5
8905,735,1,2,0.12009333,0.93,10
8165,697,3,4,0.041037608,0.95,10
8424,1072,1,4,0.02292067,1.0,10
7240,1821,1,1,0.08221246,1.0,10
2779,1332,1,4,0.26365632,0.99,10
6596,262,1,3,0.0568213,0.99,10
6063,582,3,4,0.061487786,1.0,10
3545,1192,1,4,0.055723306,1.0,10
5645,1231,3,4,0.03362613,0.2,2
492,859,1,2,0.024293166,0.94,10
2143,1680,1,4,0.16044469,0.55,6
8566,870,1,2,0.06835026,1.0,10
4249,1601,1,4,0.0075487234,1.0,10
8029,1669,1,4,0.025116662,1.0,10
8088,615,1,2,0.10636838,1.0,10
5282,1650,1,4,0.10376064,1.0,10
4163,1402,1,4,0.22948119,1.0,10
9447,1649,1,4,0.24608839,0.99,10
220,625,1,3,0.039116114,1.0,10
6469,679,1,4,0.07658523,0.57,6
4456,862,1,3,0.028959649,1.0,10
1459,220,1,4,0.03486138,1.0,10
8768,673,1,4,0.27724403,1.0,10
728,242,1,3,0.07384024,1.0,10
7662,1680,1,4,0.16044469,1.0,10
5343,1498,3,4,0.021273676,0.0,1
8535,183,1,4,0.029096898,0.49,5
1459,228,1,3,0.0288224,1.0,10
6386,1800,1,4,0.014960198,0.77,8
7944,1186,1,4,0.06738951,1.0,10
5431,1972,2,4,0.036096625,0.1,1
4379,1428,1,3,0.01701894,1.0,10
4394,674,1,4,0.25322536,1.0,10
74,858,1,2,0.09991765,0.44,5
7918,1330,1,4,0.22536372,0.0,1
6311,192,1,4,0.027038155,1.0,10
3986,1623,1,4,0.19722755,1.0,10
9275,1562,1,4,0.00850947,0.71,8
6555,614,1,2,0.20107055,1.0,10
838,52,1,2,0.34930003,1.0,10
548,525,2,4,0.1405435,1.0,10
752,1793,1,4,0.050096076,1.0,10
3540,1188,1,4,0.028273402,1.0,10
8556,65,1,2,0.38855338,1.0,10
4249,1683,1,4,0.06313478,1.0,10
5963,719,1,4,0.022097172,1.0,10
5011,1631,1,4,0.15591545,1.0,10
6069,235,3,4,0.06231128,1.0,10
8168,1114,1,4,0.63313204,0.99,10
6571,1062,2,4,0.11377985,0.96,10
9039,1117,1,4,0.14095525,0.99,10
10507,1183,1,4,0.037880868,0.25,3
6688,1097,1,4,0.020724677,1.0,10
8371,1641,1,4,0.3029097,1.0,10
8603,1640,1,4,0.03458688,1.0,10
4351,1670,1,4,0.028685149,1.0,10
5777,1770,1,2,0.08866319,1.0,10
8539,865,1,3,0.06437002,1.0,10
7827,232,1,4,0.03129289,1.0,10
9625,1187,1,4,0.06354653,1.0,10
4101,3,3,2,0.027861653,1.0,10
4042,229,1,3,0.027587153,1.0,10
6262,1795,1,4,0.033214383,1.0,10
6894,1438,1,4,0.10101565,1.0,10
2280,263,1,2,0.15275872,1.0,10
7519,1778,1,1,0.014822948,0.17,2
1782,1114,1,4,0.63313204,0.99,10
2779,1755,1,4,0.057370298,1.0,10
7405,1827,1,1,0.04790008,0.87,9
10208,2078,1,4,0.0,1.0,10
8568,700,1,4,0.04886083,1.0,10
6257,238,1,4,0.14754324,1.0,10
5032,610,1,4,0.03417513,1.0,10
75,1721,1,4,0.014548449,0.32,4
4030,258,1,3,0.035822123,1.0,10
5215,1352,1,4,0.02003843,0.76,8
4118,1348,3,4,0.053801812,0.09,1
3988,52,1,2,0.34930003,1.0,10
4485,1623,1,4,0.19722755,1.0,10
7179,1754,1,4,0.03980236,0.55,6
4103,1565,1,4,0.087702446,1.0,10
3545,172,1,3,0.057919297,0.99,10
384,254,1,3,0.055586055,1.0,10
8579,1272,1,4,0.020861927,0.23,3
1237,210,1,4,0.027724404,1.0,10
7684,1844,1,2,0.048174582,1.0,10
1330,1740,1,3,0.039116114,0.26,3
8670,1623,1,4,0.19722755,1.0,10
7778,1868,2,4,0.21863848,1.0,10
7412,1623,1,4,0.19722755,1.0,10
3522,1068,1,4,0.18858084,1.0,10
9625,1866,1,1,0.025391161,1.0,10
7767,1329,1,4,0.06601702,1.0,10
5996,1329,1,4,0.06601702,0.78,8
8424,720,1,4,0.034724128,1.0,10
9087,1679,1,4,0.19256108,1.0,10
3898,217,1,4,0.041449353,0.09,1
4055,208,1,1,0.01990118,1.0,10
8879,1752,1,4,0.08111446,1.0,10
7036,130,1,4,0.04844908,0.85,9
1344,264,1,2,0.07493824,0.17,2
2850,1411,2,4,0.06958551,0.15,2
4067,1687,1,4,0.0426846,0.8,8
2740,1205,1,4,0.356986,0.31,4
1832,223,1,4,0.038978864,1.0,10
10051,625,1,3,0.039116114,1.0,10
4067,1206,1,4,0.049135327,1.0,10
1832,260,1,3,0.12503432,1.0,10
2553,1131,1,4,0.06478177,0.99,10
248,1601,1,4,0.0075487234,1.0,10
525,1677,1,4,0.1873456,1.0,10
4027,143,1,1,0.0113917105,1.0,10
2217,1569,1,4,0.13670053,0.99,10
3901,3,3,2,0.027861653,1.0,10
3898,14,3,4,0.021822674,0.11,2
613,704,1,4,0.03444963,1.0,10
4059,1203,1,4,0.050233323,1.0,10
1191,259,1,3,0.20258029,1.0,10
9989,180,1,4,0.03486138,0.99,10
2319,866,1,3,0.04542959,1.0,10
6238,1885,1,4,0.13875927,0.77,8
7769,1843,1,2,0.144661,1.0,10
5032,1567,1,4,0.03390063,1.0,10
8861,858,1,2,0.09991765,0.07,1
4667,1079,1,4,0.03362613,1.0,10
3994,1328,1,4,0.16415043,1.0,10
7622,52,1,2,0.34930003,1.0,10
9989,173,1,3,0.10183914,1.0,10
4118,214,1,2,0.23812792,0.13,2
48,1188,1,4,0.028273402,1.0,10
9125,1195,1,4,0.03431238,1.0,10
8550,1858,1,2,0.032939885,1.0,10
684,1186,1,4,0.06738951,0.87,9
8424,170,1,2,0.098270655,1.0,10
765,621,1,3,0.03143014,0.89,9
402,1378,1,4,0.012626956,1.0,10
7860,1190,1,4,0.04364535,1.0,10
3990,692,2,4,0.046390336,1.0,10
9125,1223,1,4,0.055448808,1.0,10
3930,1417,1,3,0.03966511,1.0,10
3372,64,1,2,0.42410102,0.7,7
8187,1497,3,4,0.036233872,0.47,5
7662,703,1,4,0.24855888,1.0,10
9756,684,1,4,0.036508374,1.0,10
6220,1682,1,4,0.12338732,1.0,10
6288,38,2,2,0.03705737,0.9,9
1820,52,1,2,0.34930003,1.0,10
6708,1854,1,2,0.03692012,1.0,10
651,674,1,4,0.25322536,1.0,10
3874,128,1,1,0.02031293,1.0,10
9132,709,1,4,0.02841065,0.53,6
9026,1203,1,4,0.050233323,1.0,10
1277,667,1,3,0.0072742244,1.0,10
4847,1084,1,4,0.09772166,1.0,10
4729,604,3,4,0.103486136,0.98,10
4746,1669,1,4,0.025116662,1.0,10
3221,767,1,3,0.043782596,1.0,10
4041,1676,1,4,0.13299479,1.0,10
2951,176,1,4,0.082486965,1.0,10
50,1884,3,4,0.082075216,1.0,10
8321,1403,3,4,0.114740595,1.0,10
7068,1399,1,4,0.14095525,1.0,10
135,1692,1,4,0.021822674,1.0,10
10024,1210,1,4,0.030606642,0.11,2
839,196,1,1,0.027175404,1.0,10
2206,177,1,1,0.030881142,1.0,10
4039,58,1,3,0.057370298,1.0,10
8090,1114,1,4,0.63313204,0.99,10
2842,1225,1,4,0.038292617,1.0,10
9125,1853,1,2,0.026214657,1.0,10
2803,1090,1,4,0.15248422,1.0,10
2721,886,1,4,0.00864672,1.0,10
7465,681,1,4,0.05091957,0.0,1
8088,1682,1,4,0.12338732,1.0,10
3576,1146,1,4,0.021410925,1.0,10
8535,1256,1,4,0.018528685,1.0,10
4643,63,1,2,1.0,1.0,10
8917,1649,1,4,0.24608839,0.34,4
7829,1742,1,2,0.046527587,1.0,10
6367,52,1,2,0.34930003,1.0,10
1051,604,3,4,0.103486136,1.0,10
3576,769,1,3,0.010156465,1.0,10
5896,22,3,4,0.09127093,0.46,5
4095,1236,1,4,0.022097172,1.0,10
2779,1189,1,4,0.0424101,1.0,10
3898,778,1,4,0.07452649,0.13,2
4158,235,3,4,0.06231128,1.0,10
3988,71,1,4,0.029371398,1.0,10
7463,1821,1,1,0.08221246,1.0,10
7373,1685,1,4,0.038841613,1.0,10
9262,1757,1,4,0.03129289,1.0,10
7787,1095,1,4,0.03156739,1.0,10
4379,78,1,2,0.03417513,1.0,10
281,618,1,4,0.06395828,1.0,10
4031,1723,1,4,0.011940708,1.0,10
6890,1337,1,4,0.04021411,0.99,10
3123,185,1,4,0.021959923,1.0,10
6709,1828,1,1,0.024979413,0.84,9
10559,1738,1,4,0.09250618,0.35,4
8861,1102,1,4,0.027587153,1.0,10
4002,0,3,2,0.096349165,0.02,1
8571,1921,1,4,0.016332693,1.0,10
2757,1179,1,4,0.047076587,1.0,10
2932,63,1,2,1.0,1.0,10
8783,1118,1,4,0.049958825,1.0,10
8552,1872,1,3,0.08303596,1.0,10
7857,1623,1,4,0.19722755,1.0,10
8104,1884,3,4,0.082075216,0.18,2
4801,686,1,4,0.03705737,1.0,10
3564,617,1,4,0.05421356,0.91,10
6140,70,1,2,0.045566842,1.0,10
993,66,1,4,0.24046116,1.0,10
10457,1915,1,3,0.45059016,1.0,10
5786,213,1,2,0.047351085,0.24,3
4552,1432,1,4,0.032390885,1.0,10
9327,1114,1,4,0.63313204,0.99,10
8466,863,1,3,0.050096076,1.0,10
9516,1653,1,4,0.074663736,0.06,1
75,1120,1,4,0.03925336,1.0,10
8057,1440,1,4,0.25459787,1.0,10
2736,1884,3,4,0.082075216,0.62,7
9403,1686,1,4,0.09730991,1.0,10
569,67,1,3,0.19118857,1.0,10
2685,1965,1,4,0.13011254,1.0,10
4003,63,1,2,1.0,1.0,10
7204,1641,1,4,0.3029097,1.0,10
10343,1637,1,4,0.15344496,1.0,10
2673,1292,1,4,0.003705737,1.0,10
562,1329,1,4,0.06601702,1.0,10
4023,10,3,4,0.05970354,0.01,1
7139,64,1,2,0.42410102,0.18,2
10318,829,1,4,0.02264617,1.0,10
7476,692,2,4,0.046390336,0.82,9
9214,1415,1,2,0.14122975,1.0,10
6459,645,1,2,0.025116662,1.0,10
7928,51,2,2,0.093055174,1.0,10
6748,1623,1,4,0.19722755,0.04,1
717,678,1,4,0.09360417,1.0,10
4010,1112,1,4,0.109799616,1.0,10
7088,212,1,2,0.06780126,0.81,9
7962,1877,3,4,0.02566566,1.0,10
9210,1631,1,4,0.15591545,1.0,10
7265,1362,3,4,0.008921219,0.99,10
7957,1668,1,4,0.047762834,0.01,1
7449,63,1,2,1.0,0.04,1
7798,1440,1,4,0.25459787,1.0,10
2084,674,1,4,0.25322536,1.0,10
6894,1641,1,4,0.3029097,1.0,10
6925,1649,1,4,0.24608839,0.92,10
2362,1800,1,4,0.014960198,0.6,6
6993,897,1,4,0.008234971,1.0,10
9395,1144,1,4,0.02580291,0.57,6
9530,1909,1,4,0.04529234,1.0,10
4985,988,1,4,0.005215482,1.0,10
4379,614,1,2,0.20107055,0.75,8
8024,1846,1,2,0.044057097,1.0,10
7080,1721,1,4,0.014548449,0.21,3
8955,1066,1,4,0.040900357,0.3,3
3839,888,1,4,0.017979687,1.0,10
694,828,1,2,0.0060389787,1.0,10
4067,987,1,4,0.0035684875,1.0,10
6826,1846,1,2,0.044057097,1.0,10
4079,259,1,3,0.20258029,0.28,3
5131,1639,1,4,0.19448256,1.0,10
1446,930,1,4,0.011803458,1.0,10
8536,1863,1,2,0.069036506,1.0,10
1007,1793,1,4,0.050096076,1.0,10
4617,1123,1,4,0.04062586,0.99,10
7056,1327,3,4,0.038841613,0.02,1
1979,673,1,4,0.27724403,1.0,10
1459,226,1,3,0.02594016,1.0,10
2457,1104,1,4,0.02580291,0.43,5
9342,1943,1,3,0.085094705,0.13,2
568,63,1,2,1.0,1.0,10
3157,767,1,3,0.043782596,0.85,9
4020,29,2,2,0.086604446,0.93,10
5842,1818,1,3,0.079467475,1.0,10
7842,1847,1,1,0.018528685,1.0,10
5487,1667,1,4,0.10568213,1.0,10
3427,1649,1,4,0.24608839,0.99,10
8695,1641,1,4,0.3029097,1.0,10
4095,1494,1,4,0.027038155,1.0,10
6246,1682,1,4,0.12338732,1.0,10
7465,1833,1,4,0.030469393,1.0,10
6986,796,2,4,0.013587702,1.0,10
8560,1651,1,4,0.075761735,1.0,10
4095,744,1,4,0.052841064,1.0,10
3898,752,1,3,0.016744442,1.0,10
9668,1544,1,4,0.0050782324,1.0,10
1371,616,1,4,0.08111446,1.0,10
3982,62,1,3,0.087702446,1.0,10
6714,1125,1,4,0.18048312,1.0,10
8643,1639,1,4,0.19448256,1.0,10
10453,1643,1,4,0.10623113,1.0,10
2756,5,3,4,0.049958825,0.74,8
10463,1949,1,4,0.024293166,1.0,10
8883,1631,1,4,0.15591545,1.0,10
3898,1633,1,4,0.1014274,0.24,3
82,63,1,2,1.0,1.0,10
3869,67,1,3,0.19118857,1.0,10
3874,1831,1,4,0.1144661,0.99,10
4094,1118,1,4,0.049958825,1.0,10
1219,860,1,2,0.037743617,1.0,10
7943,734,1,2,0.100466646,1.0,10
10059,1680,1,4,0.16044469,1.0,10
8,1204,1,4,0.055997804,1.0,10
2100,1650,1,4,0.10376064,1.0,10
3122,928,1,4,0.012215207,1.0,10
2879,1334,1,4,0.09730991,0.99,10
2267,1641,1,4,0.3029097,1.0,10
8558,206,1,1,0.048174582,1.0,10
10408,486,2,4,0.27230304,1.0,10
6945,472,2,2,0.0076859733,1.0,10
8564,1934,1,4,0.009470217,1.0,10
8580,863,1,3,0.050096076,1.0,10
9501,1089,1,4,0.35437825,0.66,7
7839,1688,1,4,0.046527587,1.0,10
1452,790,1,4,0.021685423,1.0,10
3666,1182,1,4,0.04597859,1.0,10
6513,1336,1,4,0.05750755,1.0,10
4040,1440,1,4,0.25459787,1.0,10
6708,1867,1,2,0.042135604,1.0,10
2224,64,1,2,0.42410102,1.0,10
3432,1112,1,4,0.109799616,1.0,10
539,65,1,2,0.38855338,0.26,3
140,1823,1,1,0.030469393,0.55,6
7842,64,1,2,0.42410102,1.0,10
1672,310,1,3,0.011254461,0.08,1
2466,1114,1,4,0.63313204,0.0,1
5644,1183,1,4,0.037880868,1.0,10
3874,0,3,2,0.096349165,1.0,10
7212,1512,3,4,0.01962668,1.0,10
4985,214,1,2,0.23812792,1.0,10
5497,63,1,2,1.0,1.0,10
7314,1973,3,4,0.026900906,0.91,10
8536,1654,1,4,0.11295635,1.0,10
2234,1246,1,4,0.020999176,0.98,10
8518,63,1,2,1.0,1.0,10
2375,637,1,4,0.041586604,1.0,10
2355,1675,1,4,0.027587153,1.0,10
4118,1441,1,4,0.015646445,0.17,2
48,1191,1,4,0.06437002,1.0,10
8555,863,1,3,0.050096076,1.0,10
9749,1549,1,4,0.0050782324,1.0,10
10525,1115,1,4,0.10883887,0.24,3
3547,679,1,4,0.07658523,1.0,10
4441,562,1,3,0.010293714,0.24,3
2839,1217,1,4,0.04790008,1.0,10
4040,1188,1,4,0.028273402,1.0,10
802,1047,2,4,0.08001647,1.0,10
11,65,1,2,0.38855338,1.0,10
6752,162,1,3,0.030881142,0.22,3
4379,1220,1,4,0.029096898,1.0,10
10046,1202,1,4,0.41284657,1.0,10
8553,1751,1,3,0.24375515,1.0,10
3576,1088,3,4,0.041312106,0.09,1
9234,32,2,2,0.088114195,1.0,10
7922,1630,1,4,0.36426023,0.73,8
527,609,1,4,0.17622839,0.25,3
9403,633,1,3,0.029096898,1.0,10
140,1716,1,4,0.024018666,0.83,9
6880,1230,2,4,0.03115564,0.34,4
9628,1451,1,4,0.0060389787,1.0,10
3539,1144,1,4,0.02580291,1.0,10
6700,1746,1,3,0.019077683,0.13,2
10287,1125,1,4,0.18048312,1.0,10
10169,254,1,3,0.055586055,1.0,10
1388,630,1,3,0.027724404,0.49,5
5086,1631,1,4,0.15591545,0.46,5
6752,206,1,1,0.048174582,1.0,10
8570,1267,1,4,0.01990118,1.0,10
1714,311,1,1,0.010156465,1.0,10
9167,187,1,3,0.020999176,1.0,10
4093,63,1,2,1.0,1.0,10
147,1440,1,4,0.25459787,1.0,10
5201,1151,1,4,0.03746912,0.63,7
3543,198,1,1,0.025253912,1.0,10
6336,1742,1,2,0.046527587,0.88,9
2336,265,1,2,0.08317321,0.09,1
7846,634,1,3,0.029920395,1.0,10
7969,1141,1,4,0.027312655,0.82,9
2058,259,1,3,0.20258029,1.0,10
8815,1901,1,4,0.022097172,1.0,10
8030,1685,1,4,0.038841613,0.99,10
3544,773,1,3,0.058605544,1.0,10
3576,865,1,3,0.06437002,0.72,8
6555,181,1,4,0.07480099,1.0,10
9025,676,1,4,0.101564646,1.0,10
9403,26,2,2,0.10279989,0.94,10
9126,1186,1,4,0.06738951,1.0,10
8795,1114,1,4,0.63313204,0.99,10
7192,717,1,4,0.04872358,1.0,10
595,229,1,3,0.027587153,0.1,1
4034,1484,3,4,0.017979687,1.0,10
3599,1019,1,4,0.004940983,1.0,10
7240,64,1,2,0.42410102,1.0,10
5011,1047,2,4,0.08001647,1.0,10
1100,672,1,4,0.34037882,1.0,10
4981,626,1,4,0.040900357,1.0,10
7380,614,1,2,0.20107055,1.0,10
2839,1197,1,4,0.04542959,1.0,10
10235,1089,1,4,0.35437825,1.0,10
8655,6,3,4,0.023195168,0.44,5
913,1119,1,4,0.050645072,1.0,10
2879,1195,1,4,0.03431238,1.0,10
6712,1101,1,4,0.042547353,1.0,10
6929,1643,1,4,0.10623113,1.0,10
1201,1643,1,4,0.10623113,0.04,1
7146,63,1,2,1.0,1.0,10
6706,1749,1,3,0.018665934,1.0,10
1431,923,1,4,0.06395828,1.0,10
3323,675,1,4,0.12791656,1.0,10
7739,606,1,4,0.06876201,1.0,10
5864,70,1,2,0.045566842,1.0,10
10372,689,2,4,0.24512765,1.0,10
10106,672,1,4,0.34037882,1.0,10
141,1964,3,4,0.0050782324,0.11,2
3986,1178,1,4,0.04542959,1.0,10
2524,66,1,4,0.24046116,0.99,10
4753,769,1,3,0.010156465,1.0,10
214,1097,1,4,0.020724677,1.0,10
1350,865,1,3,0.06437002,1.0,10
4037,1119,1,4,0.050645072,1.0,10
6386,1819,1,2,0.016744442,1.0,10
4030,228,1,3,0.0288224,1.0,10
9039,1072,1,4,0.02292067,1.0,10
4072,1647,1,1,0.23346144,1.0,10
3545,1221,1,4,0.029508647,1.0,10
2845,615,1,2,0.10636838,0.14,2
10046,1337,1,4,0.04021411,0.99,10
8542,1770,1,2,0.08866319,1.0,10
3323,1135,1,4,0.018803185,0.22,3
4985,994,1,4,0.003980236,1.0,10
3543,1678,1,4,0.1571507,1.0,10
8559,865,1,3,0.06437002,1.0,10
2167,858,1,2,0.09991765,1.0,10
7866,1202,1,4,0.41284657,1.0,10
1843,1121,1,4,0.20861927,1.0,10
4067,795,1,4,0.08687895,1.0,10
6244,1740,1,3,0.039116114,0.19,2
1817,64,1,2,0.42410102,1.0,10
